Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value
2011,5330,Eastern Asia,8,Flow,2,Outward,321222.627,,,18.793787,,
2011,5330,Eastern Asia,9,Stock,1,Inward,2232645.52,,,10.315484,,
2011,5330,Eastern Asia,9,Stock,2,Outward,2791831.278,,,12.689422,,
2011,5350,South-eastern Asia,8,Flow,1,Inward,85921.268,,,5.095059,,
2011,5350,South-eastern Asia,8,Flow,2,Outward,64230.446,,,3.757934,,
2011,5350,South-eastern Asia,9,Stock,1,Inward,1129002.279,,,5.216325,,
2011,5350,South-eastern Asia,9,Stock,2,Outward,511223.761,,,2.323613,,
2011,5320,Southern Asia,8,Flow,1,Inward,44331.59,,,2.628826,,
2011,5320,Southern Asia,8,Flow,2,Outward,12823.007,,,0.750236,,
2011,5320,Southern Asia,9,Stock,1,Inward,276950.4,,,1.279593,,
2011,5320,Southern Asia,9,Stock,2,Outward,113414.514,,,0.515491,,
2011,5340,Western Asia,8,Flow,1,Inward,89695.478,,,5.318866,,
2011,5340,Western Asia,8,Flow,2,Outward,82567.094,,,4.830757,,
2011,5340,Western Asia,9,Stock,1,Inward,864774.423,,,3.995514,,
2011,5340,Western Asia,9,Stock,2,Outward,542908.382,,,2.467625,,
2011,5400,Europe,8,Flow,1,Inward,631091.83,,,37.423213,,
2011,5400,Europe,8,Flow,2,Outward,711311.999,,,41.616763,,
2011,5400,Europe,9,Stock,1,Inward,9754451.959,,,45.06846,,
2011,5400,Europe,9,Stock,2,Outward,11564136.69,,,52.561275,,
2011,5410,Eastern Europe,8,Flow,1,Inward,85672.446,,,5.080304,,
2011,5410,Eastern Europe,8,Flow,2,Outward,63756.84,,,3.730224,,
2011,5410,Eastern Europe,9,Stock,1,Inward,1041189.867,,,4.810606,,
2011,5410,Eastern Europe,9,Stock,2,Outward,401335.046,,,1.824147,,
2011,5420,Northern Europe,8,Flow,1,Inward,109265.718,,,6.479365,,
2011,5420,Northern Europe,8,Flow,2,Outward,158878.774,,,9.295528,,
2011,5420,Northern Europe,9,Stock,1,Inward,2172077.689,,,10.035643,,
2011,5420,Northern Europe,9,Stock,2,Outward,2928124.84,,,13.308903,,
2011,5430,Southern Europe,8,Flow,1,Inward,102766.637,,,6.093975,,
2011,5430,Southern Europe,8,Flow,2,Outward,120839.286,,,7.069949,,
2011,5430,Southern Europe,9,Stock,1,Inward,1342932.097,,,6.204744,,
2011,5430,Southern Europe,9,Stock,2,Outward,1372578.073,,,6.238637,,
2011,5440,Western Europe,8,Flow,1,Inward,333387.03,,,19.76957,,
2011,5440,Western Europe,8,Flow,2,Outward,367837.1,,,21.521062,,
2011,5440,Western Europe,9,Stock,1,Inward,5198252.306,,,24.017467,,
2011,5440,Western Europe,9,Stock,2,Outward,6862098.729,,,31.189588,,
2011,5500,Oceania,8,Flow,1,Inward,65175.511,,,3.864853,,
2011,5500,Oceania,8,Flow,2,Outward,4501.626,,,0.263377,,
2011,5500,Oceania,9,Stock,1,Inward,638164.676,,,2.94851,,
2011,5500,Oceania,9,Stock,2,Outward,438619.279,,,1.993611,,
2011,5520,Australia and New Zealand,8,Flow,1,Inward,63169.595,,,3.745904,,
2011,5520,Australia and New Zealand,8,Flow,2,Outward,4404.021,,,0.257666,,
2011,5520,Australia and New Zealand,9,Stock,1,Inward,620006.586,,,2.864614,,
2011,5520,Australia and New Zealand,9,Stock,2,Outward,437896.66,,,1.990326,,
2011,5510,Oceania excluding Australia and New Zealand,8,Flow,1,Inward,2005.916,,,0.118949,,
2011,5510,Oceania excluding Australia and New Zealand,8,Flow,2,Outward,97.604,,,0.005711,,
2011,5510,Oceania excluding Australia and New Zealand,9,Stock,1,Inward,18158.09,,,0.083896,,
2011,5510,Oceania excluding Australia and New Zealand,9,Stock,2,Outward,722.618,,,0.003284,,
2011,4,Afghanistan,8,Flow,1,Inward,57.621,,,0.003417,,
2011,4,Afghanistan,8,Flow,2,Outward,1.178,,,6.90E-05,,
2011,4,Afghanistan,9,Stock,1,Inward,1014.735,,,0.004688,,
2011,4,Afghanistan,9,Stock,2,Outward,16.108,,,7.30E-05,,
2011,8,Albania,8,Flow,1,Inward,876.268,,,0.051962,,
2011,8,Albania,8,Flow,2,Outward,29.777,,,0.001742,,
2011,8,Albania,9,Stock,1,Inward,4399.132,,,0.020325,,
2011,8,Albania,9,Stock,2,Outward,172.283,,,0.000783,,
2011,12,Algeria,8,Flow,1,Inward,2580.626,,,0.153029,,
2011,12,Algeria,8,Flow,2,Outward,533.51,,,0.031214,,
2011,12,Algeria,9,Stock,1,Inward,23535.74,,,0.108742,,
2011,12,Algeria,9,Stock,2,Outward,2072.575,,,0.00942,,
2011,24,Angola,8,Flow,1,Inward,-3023.771,,,-0.179307,,
2011,24,Angola,8,Flow,2,Outward,2092.642,,,0.122434,,
2011,24,Angola,9,Stock,1,Inward,43275.219,,,0.199944,,
2011,24,Angola,9,Stock,2,Outward,1719.403,,,0.007815,,
2011,660,Anguilla,8,Flow,1,Inward,38.917,,,0.002308,,
2011,28,Antigua and Barbuda,8,Flow,1,Inward,65.161,,,0.003864,,
2011,32,Argentina,8,Flow,1,Inward,10839.931,,,0.642799,,
2011,32,Argentina,8,Flow,2,Outward,1488,,,0.087058,,
2011,32,Argentina,9,Stock,1,Inward,92294.997,,,0.42643,,
2011,32,Argentina,9,Stock,2,Outward,31891.336,,,0.144952,,
2011,51,Armenia,8,Flow,1,Inward,653.22,,,0.038735,,
2011,51,Armenia,8,Flow,2,Outward,219.082,,,0.012818,,
2011,51,Armenia,9,Stock,1,Inward,5241.233,,,0.024216,,
2011,51,Armenia,9,Stock,2,Outward,370.471,,,0.001684,,
2011,533,Aruba,8,Flow,1,Inward,489.497,,,0.029027,,
2011,533,Aruba,8,Flow,2,Outward,3.161,,,0.000185,,
2011,533,Aruba,9,Stock,1,Inward,5064.804,,,0.023401,,
2011,533,Aruba,9,Stock,2,Outward,685.475,,,0.003116,,
2011,36,Australia,8,Flow,1,Inward,58931.594,,,3.494594,,
2011,36,Australia,8,Flow,2,Outward,1716.414,,,0.100422,,
2011,36,Australia,9,Stock,1,Inward,555574.626,,,2.566919,,
2011,36,Australia,9,Stock,2,Outward,418796.718,,,1.903513,,
2011,40,Austria,8,Flow,1,Inward,10615.65,,,0.629499,,
2011,40,Austria,8,Flow,2,Outward,21912.792,,,1.282053,,
2011,40,Austria,9,Stock,1,Inward,152768.954,,,0.705838,,
2011,40,Austria,9,Stock,2,Outward,193144.21,,,0.877878,,
2011,31,Azerbaijan,8,Flow,1,Inward,1465,,,0.086873,,
2011,31,Azerbaijan,8,Flow,2,Outward,533,,,0.031184,,
2011,31,Azerbaijan,9,Stock,1,Inward,14815.7,,,0.068453,,
2011,31,Azerbaijan,9,Stock,2,Outward,6323,,,0.028739,,
2011,44,Bahamas,8,Flow,1,Inward,1408.799,,,0.083541,,
2011,44,Bahamas,8,Flow,2,Outward,524.028,,,0.030659,,
2011,44,Bahamas,9,Stock,1,Inward,14568.935,,,0.067313,,
2011,44,Bahamas,9,Stock,2,Outward,3061.748,,,0.013916,,
2011,48,Bahrain,8,Flow,1,Inward,97.527,,,0.005783,,
2011,48,Bahrain,8,Flow,2,Outward,-920.213,,,-0.053839,,
2011,48,Bahrain,9,Stock,1,Inward,22331.33,,,0.103177,,
2011,48,Bahrain,9,Stock,2,Outward,13476.064,,,0.061251,,
2011,50,Bangladesh,8,Flow,1,Inward,1136.38,,,0.067386,,
2011,50,Bangladesh,8,Flow,2,Outward,13.04,,,0.000763,,
2011,50,Bangladesh,9,Stock,1,Inward,6165.81,,,0.028488,,
2011,50,Bangladesh,9,Stock,2,Outward,106.22,,,0.000483,,
2011,52,Barbados,8,Flow,1,Inward,455.831,,,0.02703,,
2011,52,Barbados,8,Flow,2,Outward,556.49,,,0.032559,,
2011,52,Barbados,9,Stock,1,Inward,5316.846,,,0.024565,,
2011,52,Barbados,9,Stock,2,Outward,4516.028,,,0.020526,,
2011,112,Belarus,8,Flow,1,Inward,4002.4,,,0.237339,,
2011,112,Belarus,8,Flow,2,Outward,125.5,,,0.007343,,
2011,112,Belarus,9,Stock,1,Inward,12996.8,,,0.060049,,
2011,112,Belarus,9,Stock,2,Outward,293.7,,,0.001335,,
2011,56,Belgium,8,Flow,1,Inward,83366.349,,,4.943554,,
2011,56,Belgium,8,Flow,2,Outward,49231.603,,,2.880396,,
2011,56,Belgium,9,Stock,1,Inward,484119.701,,,2.236777,,
2011,56,Belgium,9,Stock,2,Outward,436162.964,,,1.982446,,
2011,84,Belize,8,Flow,1,Inward,95.349,,,0.005654,,
2011,84,Belize,8,Flow,2,Outward,0.633,,,3.70E-05,,
2011,84,Belize,9,Stock,1,Inward,1548.923,,,0.007156,,
2011,84,Belize,9,Stock,2,Outward,47.097,,,0.000214,,
2011,204,Benin,8,Flow,1,Inward,161.091,,,0.009553,,
2011,204,Benin,8,Flow,2,Outward,59.65,,,0.00349,,
2011,204,Benin,9,Stock,1,Inward,734.931,,,0.003396,,
2011,204,Benin,9,Stock,2,Outward,76.263,,,0.000347,,
2011,60,Bermuda,8,Flow,1,Inward,-257.87,,,-0.015291,,
2011,60,Bermuda,8,Flow,2,Outward,-336.7,,,-0.019699,,
2011,60,Bermuda,9,Stock,1,Inward,2561.52,,,0.011835,,
2011,60,Bermuda,9,Stock,2,Outward,576.84,,,0.002622,,
2011,64,Bhutan,8,Flow,1,Inward,33.485,,,0.001986,,
2011,64,Bhutan,9,Stock,1,Inward,251.582,,,0.001162,,
2011,68,Bolivia (Plurinational State of),8,Flow,1,Inward,858.941,,,0.050934,,
2011,68,Bolivia (Plurinational State of),9,Stock,1,Inward,7748.917,,,0.035802,,
2011,68,Bolivia (Plurinational State of),9,Stock,2,Outward,7.701,,,3.50E-05,,
2011,70,Bosnia and Herzegovina,8,Flow,1,Inward,496.525,,,0.029444,,
2011,70,Bosnia and Herzegovina,8,Flow,2,Outward,17.537,,,0.001026,,
2011,70,Bosnia and Herzegovina,9,Stock,1,Inward,7127.278,,,0.03293,,
2011,70,Bosnia and Herzegovina,9,Stock,2,Outward,219.089,,,0.000996,,
2011,72,Botswana,8,Flow,1,Inward,293.208,,,0.017387,,
2011,72,Botswana,8,Flow,2,Outward,-9.626,,,-0.000563,,
2011,72,Botswana,9,Stock,1,Inward,4113.469,,,0.019005,,
2011,72,Botswana,9,Stock,2,Outward,852.102,,,0.003873,,
2011,76,Brazil,8,Flow,1,Inward,97421.786,,,5.77703,,
2011,76,Brazil,8,Flow,2,Outward,11061.674,,,0.647186,,
2011,76,Brazil,9,Stock,1,Inward,649126.399,,,2.999156,,
2011,76,Brazil,9,Stock,2,Outward,159808.839,,,0.726363,,
2011,92,British Virgin Islands,8,Flow,1,Inward,50788.161,,,3.011695,,
2011,92,British Virgin Islands,8,Flow,2,Outward,53802.123,,,3.147803,,
2011,92,British Virgin Islands,9,Stock,1,Inward,427654.08,,,1.975889,,
2011,92,British Virgin Islands,9,Stock,2,Outward,53802.123,,,0.244541,,
2011,96,Brunei Darussalam,8,Flow,1,Inward,691.17,,,0.040986,,
2011,96,Brunei Darussalam,9,Stock,1,Inward,4837.395,,,0.02235,,
2011,100,Bulgaria,8,Flow,1,Inward,2052.282,,,0.121699,,
2011,100,Bulgaria,8,Flow,2,Outward,399.094,,,0.02335,,
2011,100,Bulgaria,9,Stock,1,Inward,45679.472,,,0.211053,,
2011,100,Bulgaria,9,Stock,2,Outward,2874.687,,,0.013066,,
2011,854,Burkina Faso,8,Flow,1,Inward,143.657,,,0.008519,,
2011,854,Burkina Faso,8,Flow,2,Outward,102.239,,,0.005982,,
2011,854,Burkina Faso,9,Stock,1,Inward,646.906,,,0.002989,,
2011,854,Burkina Faso,9,Stock,2,Outward,105.807,,,0.000481,,
2011,108,Burundi,8,Flow,1,Inward,3.355,,,0.000199,,
2011,108,Burundi,9,Stock,1,Inward,15.185,,,7.00E-05,,
2011,108,Burundi,9,Stock,2,Outward,2.246,,,1.00E-05,,
2011,132,Cabo Verde,8,Flow,1,Inward,113.675,,,0.006741,,
2011,132,Cabo Verde,8,Flow,2,Outward,-1.54,,,-9.00E-05,,
2011,132,Cabo Verde,9,Stock,1,Inward,5140.223,,,0.023749,,
2011,132,Cabo Verde,9,Stock,2,Outward,3.395,,,1.50E-05,,
2011,116,Cambodia,8,Flow,1,Inward,1538.883,,,0.091254,,
2011,116,Cambodia,8,Flow,2,Outward,29.165,,,0.001706,,
2011,116,Cambodia,9,Stock,1,Inward,11431.34,,,0.052816,,
2011,116,Cambodia,9,Stock,2,Outward,360.495,,,0.001639,,
2011,120,Cameroon,8,Flow,1,Inward,355.4,,,0.021075,,
2011,120,Cameroon,8,Flow,2,Outward,-110.162,,,-0.006445,,
2011,120,Cameroon,9,Stock,1,Inward,3454.417,,,0.01596,,
2011,120,Cameroon,9,Stock,2,Outward,860.925,,,0.003913,,
2011,124,Canada,8,Flow,1,Inward,39669.298,,,2.352356,,
2011,124,Canada,8,Flow,2,Outward,52147.937,,,3.051022,,
2011,124,Canada,9,Stock,1,Inward,862698.335,,,3.985922,,
2011,124,Canada,9,Stock,2,Outward,891619.001,,,4.052584,,
2011,136,Cayman Islands,8,Flow,1,Inward,31131.855,,,1.846093,,
2011,136,Cayman Islands,8,Flow,2,Outward,31083.828,,,1.818623,,
2011,136,Cayman Islands,9,Stock,1,Inward,193048.061,,,0.891939,,
2011,136,Cayman Islands,9,Stock,2,Outward,120399.648,,,0.54724,,
2011,140,Central African Republic,8,Flow,1,Inward,36.908,,,0.002189,,
2011,140,Central African Republic,9,Stock,1,Inward,547.526,,,0.00253,,
2011,148,Chad,8,Flow,1,Inward,281.9,,,0.016716,,
2011,148,Chad,9,Stock,1,Inward,3875.844,,,0.017908,,
2011,152,Chile,8,Flow,1,Inward,22633.612,,,1.342154,,
2011,152,Chile,8,Flow,2,Outward,18735.962,,,1.096186,,
2011,152,Chile,9,Stock,1,Inward,173243.261,,,0.800435,,
2011,152,Chile,9,Stock,2,Outward,79163.561,,,0.359814,,
2011,156,China,8,Flow,1,Inward,123985,,,7.352206,,
2011,156,China,8,Flow,2,Outward,74654.04,,,4.367787,,
2011,156,China,9,Stock,1,Inward,710867,,,3.284416,,
2011,156,China,9,Stock,2,Outward,424780.67,,,1.930712,,
2011,344,"China, Hong Kong SAR",8,Flow,1,Inward,96580.807,,,5.72716,,
2011,344,"China, Hong Kong SAR",8,Flow,2,Outward,96340.827,,,5.636617,,
2011,344,"China, Hong Kong SAR",9,Stock,1,Inward,1078748.825,,,4.984139,,
2011,344,"China, Hong Kong SAR",9,Stock,2,Outward,1023296.375,,,4.651083,,
2011,446,"China, Macao SAR",8,Flow,1,Inward,725.598,,,0.043027,,
2011,446,"China, Macao SAR",8,Flow,2,Outward,120.351,,,0.007041,,
2011,446,"China, Macao SAR",9,Stock,1,Inward,14899.122,,,0.068838,,
2011,446,"China, Macao SAR",9,Stock,2,Outward,667.358,,,0.003033,,
2011,158,"China, Taiwan Province of",8,Flow,1,Inward,-1957,Asset/liability basis.,,-0.116048,,
2011,158,"China, Taiwan Province of",8,Flow,2,Outward,12766,Asset/liability basis.,,0.746901,,
2011,158,"China, Taiwan Province of",9,Stock,1,Inward,53493,Asset/liability basis.,,0.247154,,
2011,158,"China, Taiwan Province of",9,Stock,2,Outward,213062,,,0.968409,,
2011,170,Colombia,8,Flow,1,Inward,14647,,,0.868555,,
2011,170,Colombia,8,Flow,2,Outward,8420,,,0.492629,,
2011,170,Colombia,9,Stock,1,Inward,97378.752,,,0.449919,,
2011,170,Colombia,9,Stock,2,Outward,32137.144,,,0.14607,,
2011,174,Comoros,8,Flow,1,Inward,23.088,,,0.001369,,
2011,174,Comoros,9,Stock,1,Inward,82.603,,,0.000382,,
2011,178,Congo,8,Flow,1,Inward,186.305,,,0.011048,,
2011,178,Congo,8,Flow,2,Outward,12.154,,,0.000711,,
2011,178,Congo,9,Stock,1,Inward,9447.195,,,0.043649,,
2011,178,Congo,9,Stock,2,Outward,46.149,,,0.00021,,
2011,188,Costa Rica,8,Flow,1,Inward,2461.483,,,0.145964,,
2011,188,Costa Rica,8,Flow,2,Outward,133.266,,,0.007797,,
2011,188,Costa Rica,9,Stock,1,Inward,18095.614,,,0.083607,,
2011,188,Costa Rica,9,Stock,2,Outward,1667.059,,,0.007577,,
2011,384,Cote d'Ivoire,8,Flow,1,Inward,301.577,,,0.017883,,
2011,384,Cote d'Ivoire,8,Flow,2,Outward,15.272,,,0.000894,,
2011,384,Cote d'Ivoire,9,Stock,1,Inward,7038.026,,,0.032518,,
2011,384,Cote d'Ivoire,9,Stock,2,Outward,104.896,,,0.000477,,
2011,191,Croatia,8,Flow,1,Inward,1614.321,,,0.095728,,
2011,191,Croatia,8,Flow,2,Outward,297.784,,,0.017422,,
2011,191,Croatia,9,Stock,1,Inward,31741.876,,,0.146657,,
2011,191,Croatia,9,Stock,2,Outward,5377.312,,,0.024441,,
2011,531,Curacao,8,Flow,1,Inward,50.853,,,0.003016,,
2011,531,Curacao,8,Flow,2,Outward,-31.163,,,-0.001823,,
2011,531,Curacao,9,Stock,1,Inward,592.598,,,0.002738,,
2011,531,Curacao,9,Stock,2,Outward,395.799,,,0.001799,,
2011,196,Cyprus,8,Flow,1,Inward,36622.581,,,2.171688,,
2011,196,Cyprus,8,Flow,2,Outward,43625.713,,,2.552412,,
2011,196,Cyprus,9,Stock,1,Inward,283473.548,,,1.309732,,
2011,196,Cyprus,9,Stock,2,Outward,270912.355,,,1.23135,,
2011,203,Czechia,8,Flow,1,Inward,2317.554,,,0.137429,,
2011,203,Czechia,8,Flow,2,Outward,-327.398,,,-0.019155,,
2011,203,Czechia,9,Stock,1,Inward,120569.278,,,0.557066,,
2011,203,Czechia,9,Stock,2,Outward,13214.365,,,0.060062,,
2011,200,Czechoslovakia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
2011,200,Czechoslovakia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
2011,200,Czechoslovakia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
2011,200,Czechoslovakia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
2011,408,Dem. People's Rep. of Korea,8,Flow,1,Inward,103.125,,,0.006115,,
2011,408,Dem. People's Rep. of Korea,9,Stock,1,Inward,339.246,,,0.001567,,
2011,180,Dem. Rep. of the Congo,8,Flow,1,Inward,1686.9,,,0.100032,,
2011,180,Dem. Rep. of the Congo,8,Flow,2,Outward,90.876,,,0.005317,,
2011,180,Dem. Rep. of the Congo,9,Stock,1,Inward,11055.036,,,0.051078,,
2011,180,Dem. Rep. of the Congo,9,Stock,2,Outward,319.558,,,0.001452,,
2011,208,Denmark,8,Flow,1,Inward,13979.758,,,0.828988,,
2011,208,Denmark,8,Flow,2,Outward,13207.8,,,0.772749,,
2011,208,Denmark,9,Stock,1,Inward,86385.756,,,0.399128,,
2011,208,Denmark,9,Stock,2,Outward,159590.121,,,0.725368,,
2011,262,Djibouti,8,Flow,1,Inward,79,,,0.004685,,
2011,212,Dominica,8,Flow,1,Inward,34.563,Asset/liability basis.,,0.00205,,
2011,214,Dominican Republic,8,Flow,1,Inward,2276.7,,,0.135006,,
2011,214,Dominican Republic,8,Flow,2,Outward,-79.2,,,-0.004634,,
2011,214,Dominican Republic,9,Stock,1,Inward,21740,,,0.100445,,
2011,214,Dominican Republic,9,Stock,2,Outward,664.2,,,0.003019,,
2011,218,Ecuador,8,Flow,1,Inward,646.077,,,0.038312,,
2011,218,Ecuador,9,Stock,1,Inward,12504.07,,,0.057773,,
2011,818,Egypt,8,Flow,1,Inward,-483,,,-0.028641,,
2011,818,Egypt,8,Flow,2,Outward,625.5,,,0.036596,,
2011,818,Egypt,9,Stock,1,Inward,72611.9,,,0.335489,,
2011,818,Egypt,9,Stock,2,Outward,6074,,,0.027608,,
2011,222,El Salvador,8,Flow,1,Inward,218.5,,,0.012957,,
2011,222,El Salvador,8,Flow,2,Outward,0.1,,,6.00E-06,,
2011,222,El Salvador,9,Stock,1,Inward,7494.9,,,0.034629,,
2011,222,El Salvador,9,Stock,2,Outward,1,,,5.00E-06,,
2011,226,Equatorial Guinea,8,Flow,1,Inward,1975,,,0.117116,,
2011,226,Equatorial Guinea,9,Stock,1,Inward,11387.552,,,0.052614,,
2011,232,Eritrea,8,Flow,1,Inward,39,,,0.002313,,
2011,232,Eritrea,9,Stock,1,Inward,705.425,,,0.003259,,
2011,233,Estonia,8,Flow,1,Inward,1004.599,,,0.059572,,
2011,233,Estonia,8,Flow,2,Outward,-1454.066,,,-0.085073,,
2011,233,Estonia,9,Stock,1,Inward,16349.656,,,0.07554,,
2011,233,Estonia,9,Stock,2,Outward,4805.217,,,0.021841,,
2011,748,Eswatini,8,Flow,1,Inward,108.39,,,0.006427,,
2011,748,Eswatini,8,Flow,2,Outward,2.171,,,0.000127,,
2011,748,Eswatini,9,Stock,1,Inward,907.023,,,0.004191,,
2011,748,Eswatini,9,Stock,2,Outward,67.666,,,0.000308,,
2011,231,Ethiopia,8,Flow,1,Inward,1128.9,,,0.066943,,
2011,231,Ethiopia,9,Stock,1,Inward,4832.79,,,0.022329,,
2011,230,Ethiopia (...1991),8,Flow,1,Inward,,,Not applicable,,,Not applicable
2011,230,Ethiopia (...1991),8,Flow,2,Outward,,,Not applicable,,,Not applicable
2011,230,Ethiopia (...1991),9,Stock,1,Inward,,,Not applicable,,,Not applicable
2011,230,Ethiopia (...1991),9,Stock,2,Outward,,,Not applicable,,,Not applicable
2011,242,Fiji,8,Flow,1,Inward,216.765,,,0.012854,,
2011,242,Fiji,8,Flow,2,Outward,1.171,,,6.90E-05,,
2011,242,Fiji,9,Stock,1,Inward,3191.486,,,0.014746,,
2011,242,Fiji,9,Stock,2,Outward,48.283,,,0.000219,,
2011,246,Finland,8,Flow,1,Inward,2549.851,,,0.151204,,
2011,246,Finland,8,Flow,2,Outward,5011.067,,,0.293183,,
2011,246,Finland,9,Stock,1,Inward,89231.514,,,0.412276,,
2011,246,Finland,9,Stock,2,Outward,133780.686,,,0.60806,,
2011,250,France,8,Flow,1,Inward,31641.906,,,1.876338,,
2011,250,France,8,Flow,2,Outward,51414.908,,,3.008134,,
2011,250,France,9,Stock,1,Inward,698871.113,,,3.228992,,
2011,250,France,9,Stock,2,Outward,1247959.196,,,5.67222,,
2011,258,French Polynesia,8,Flow,1,Inward,130.557,,,0.007742,,
2011,258,French Polynesia,8,Flow,2,Outward,27.468,,,0.001607,,
2011,258,French Polynesia,9,Stock,1,Inward,573.014,,,0.002647,,
2011,258,French Polynesia,9,Stock,2,Outward,171.669,,,0.00078,,
2011,266,Gabon,8,Flow,1,Inward,874.873,,,0.051879,,
2011,266,Gabon,8,Flow,2,Outward,-223.254,,,-0.013062,,
2011,266,Gabon,9,Stock,1,Inward,4161.845,,,0.019229,,
2011,266,Gabon,9,Stock,2,Outward,722.869,,,0.003286,,
2011,270,Gambia,8,Flow,1,Inward,36.1,,,0.002141,,
2011,270,Gambia,8,Flow,2,Outward,-58.2,,,-0.003405,,
2011,270,Gambia,9,Stock,1,Inward,365.955,,,0.001691,,
2011,268,Georgia,8,Flow,1,Inward,1133.971,,,0.067244,,
2011,268,Georgia,8,Flow,2,Outward,146.616,,,0.008578,,
2011,268,Georgia,9,Stock,1,Inward,9767.444,,,0.045128,,
2011,268,Georgia,9,Stock,2,Outward,957.96,,,0.004354,,
2011,276,Germany,8,Flow,1,Inward,67513.664,,,4.003503,,
2011,276,Germany,8,Flow,2,Outward,77928.903,,,4.55939,,
2011,276,Germany,9,Stock,1,Inward,997726.617,,,4.609793,,
2011,276,Germany,9,Stock,2,Outward,1434829.47,,,6.521582,,
2011,288,Ghana,8,Flow,1,Inward,3237.39,,,0.191974,,
2011,288,Ghana,8,Flow,2,Outward,25.35,,,0.001483,,
2011,288,Ghana,9,Stock,1,Inward,13327.28,,,0.061576,,
2011,288,Ghana,9,Stock,2,Outward,108.27,,,0.000492,,
2011,300,Greece,8,Flow,1,Inward,1143.136,,,0.067787,,
2011,300,Greece,8,Flow,2,Outward,1772.421,,,0.103699,,
2011,300,Greece,9,Stock,1,Inward,29059.71,,,0.134264,,
2011,300,Greece,9,Stock,2,Outward,48043.817,,,0.218369,,
2011,308,Grenada,8,Flow,1,Inward,42.648,,,0.002529,,
2011,320,Guatemala,8,Flow,1,Inward,1219.229,,,0.072299,,
2011,320,Guatemala,8,Flow,2,Outward,79.656,,,0.00466,,
2011,320,Guatemala,9,Stock,1,Inward,5880.5,,,0.02717,,
2011,320,Guatemala,9,Stock,2,Outward,543.8,,,0.002472,,
2011,324,Guinea,8,Flow,1,Inward,956.06,,,0.056694,,
2011,324,Guinea,8,Flow,2,Outward,0.82,,,4.80E-05,,
2011,324,Guinea,9,Stock,1,Inward,1442.2,,,0.006663,,
2011,324,Guinea,9,Stock,2,Outward,145.04,,,0.000659,,
2011,624,Guinea-Bissau,8,Flow,1,Inward,25.024,,,0.001484,,
2011,624,Guinea-Bissau,8,Flow,2,Outward,0.858,,,5.00E-05,,
2011,624,Guinea-Bissau,9,Stock,1,Inward,83.86,,,0.000387,,
2011,624,Guinea-Bissau,9,Stock,2,Outward,5.365,,,2.40E-05,,
2011,328,Guyana,8,Flow,1,Inward,246.8,,,0.014635,,
2011,328,Guyana,9,Stock,1,Inward,2030.546,,,0.009382,,
2011,328,Guyana,9,Stock,2,Outward,1.511,,,7.00E-06,,
2011,332,Haiti,8,Flow,1,Inward,119,,,0.007057,,
2011,332,Haiti,9,Stock,1,Inward,744.15,,,0.003438,,
2011,340,Honduras,8,Flow,1,Inward,1014.4,,,0.060153,,
