Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,US$ at current prices per capita,US$ at current prices per capita Footnote,US$ at current prices per capita Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote,Percentage of Gross Fixed Capital Formation Missing value
1991,340,"Honduras",08,"Flow",2,"Outward",-1,,,-0.195,,,-0.000503,,,-0.02732,,,-0.14602,,
1991,340,"Honduras",09,"Stock",1,"Inward",345,,,67.333,,,0.013961,,,9.42459,,,50.37536,,
1991,348,"Hungary",08,"Flow",1,"Inward",1470.419,,,141.684,,,0.955071,,,4.23101,,,18.60758,,
1991,348,"Hungary",09,"Stock",1,"Inward",2107.337,,,203.055,,,0.085279,,,6.06369,,,26.66754,,
1991,348,"Hungary",09,"Stock",2,"Outward",159.115,,,15.332,,,0.006293,,,0.45784,,,2.01354,,
1991,352,"Iceland",08,"Flow",1,"Inward",18.272,,,70.875,,,0.011868,,,0.26444,,,1.1985,,
1991,352,"Iceland",08,"Flow",2,"Outward",28.68,,,111.243,,,0.014422,,,0.41506,,,1.88113,,
1991,352,"Iceland",09,"Stock",1,"Inward",165.39,,,641.515,,,0.006693,,,2.39359,,,10.84809,,
1991,352,"Iceland",09,"Stock",2,"Outward",100.935,,,391.506,,,0.003992,,,1.46077,,,6.62041,,
1991,356,"India",08,"Flow",1,"Inward",75,,,0.085,,,0.048714,,,0.02576,,,0.10476,,
1991,356,"India",08,"Flow",2,"Outward",-11,,,-0.012,,,-0.005532,,,-0.00378,,,-0.01537,,
1991,356,"India",09,"Stock",1,"Inward",1731.81,,,1.959,,,0.070082,,,0.59471,,,2.41908,,
1991,356,"India",09,"Stock",2,"Outward",113.071,,,0.128,,,0.004472,,,0.03883,,,0.15794,,
1991,360,"Indonesia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,360,"Indonesia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,360,"Indonesia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,360,"Indonesia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,960,"Indonesia (...2002)",08,"Flow",1,"Inward",1482,,,7.902,,,0.962593,,,0.98843,,,4.15629,,
1991,960,"Indonesia (...2002)",08,"Flow",2,"Outward",13,,,0.069,,,0.006537,,,0.00867,,,0.03646,,
1991,960,"Indonesia (...2002)",09,"Stock",1,"Inward",10214.45,,,54.461,,,0.413353,,,6.81263,,,28.6466,,
1991,960,"Indonesia (...2002)",09,"Stock",2,"Outward",99,,,0.528,,,0.003915,,,0.06603,,,0.27765,,
1991,364,"Iran (Islamic Republic of)",08,"Flow",1,"Inward",22.59,,,0.377,,,0.014673,,,0.02149,,,0.06198,,
1991,364,"Iran (Islamic Republic of)",08,"Flow",2,"Outward",17.972,,,0.3,,,0.009038,,,0.0171,,,0.04931,,
1991,364,"Iran (Islamic Republic of)",09,"Stock",1,"Inward",2062.06,,,34.375,,,0.083446,,,1.96179,,,5.65766,,
1991,364,"Iran (Islamic Republic of)",09,"Stock",2,"Outward",73.968,,,1.233,,,0.002925,,,0.07037,,,0.20295,,
1991,368,"Iraq",08,"Flow",1,"Inward",7.686,,,0.433,,,0.004992,,,0.0919,,,0.83554,,
1991,368,"Iraq",09,"Stock",1,"Inward",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",-6.02172,,
1991,372,"Ireland",08,"Flow",1,"Inward",1361.668,,,385.277,,,0.884435,,,2.73491,,,15.54889,,
1991,372,"Ireland",08,"Flow",2,"Outward",193.144,,,54.649,,,0.097127,,,0.38793,,,2.20551,,
1991,372,"Ireland",09,"Stock",1,"Inward",39350.537,,,11134.024,,,1.592415,,,79.03548,,,449.34375,,
1991,372,"Ireland",09,"Stock",2,"Outward",15134.711,,,4282.286,,,0.598579,,,30.39804,,,172.82325,,
1991,376,"Israel",08,"Flow",1,"Inward",49.56,,,10.368,,,0.03219,,,0.07362,,,0.28045,,
1991,376,"Israel",08,"Flow",2,"Outward",355,,,74.269,,,0.17852,,,0.52736,,,2.00891,,
1991,376,"Israel",09,"Stock",1,"Inward",4568,,,955.671,,,0.184855,,,6.7859,,,25.84981,,
1991,376,"Israel",09,"Stock",2,"Outward",1539,,,321.974,,,0.060868,,,2.28623,,,8.70903,,
1991,380,"Italy",08,"Flow",1,"Inward",2481.577,,,43.479,,,1.611842,,,0.19914,,,0.90714,,
1991,380,"Italy",08,"Flow",2,"Outward",7326.115,,,128.359,,,3.684116,,,0.58789,,,2.67805,,
1991,380,"Italy",09,"Stock",1,"Inward",61575.559,,,1078.846,,,2.491805,,,4.94117,,,22.50886,,
1991,380,"Italy",09,"Stock",2,"Outward",70400.184,,,1233.459,,,2.784335,,,5.6493,,,25.73469,,
1991,388,"Jamaica",08,"Flow",1,"Inward",171.2,,,71.308,,,0.111198,,,3.62948,,,17.74989,,
1991,388,"Jamaica",08,"Flow",2,"Outward",38,,,15.828,,,0.019109,,,0.80561,,,3.93981,,
1991,388,"Jamaica",09,"Stock",1,"Inward",961.6,,,400.522,,,0.038913,,,20.38612,,,99.69796,,
1991,388,"Jamaica",09,"Stock",2,"Outward",80,,,33.321,,,0.003164,,,1.69602,,,8.29434,,
1991,392,"Japan",08,"Flow",1,"Inward",1284.269,,,10.366,,,0.834162,,,0.03583,,,0.10611,,
1991,392,"Japan",08,"Flow",2,"Outward",31638.296,,,255.374,,,15.91009,,,0.88266,,,2.61405,,
1991,392,"Japan",09,"Stock",1,"Inward",12297,,,99.258,,,0.497628,,,0.34307,,,1.01602,,
1991,392,"Japan",09,"Stock",2,"Outward",231791,,,1870.944,,,9.167358,,,6.46662,,,19.15128,,
1991,400,"Jordan",08,"Flow",1,"Inward",-11.89,,,-3.037,,,-0.007723,,,-0.27496,,,-1.02324,,
1991,400,"Jordan",08,"Flow",2,"Outward",13.68,,,3.494,,,0.006879,,,0.31636,,,1.17728,,
1991,400,"Jordan",09,"Stock",1,"Inward",1355.625,,,346.251,,,0.054859,,,31.34953,,,116.66347,,
1991,400,"Jordan",09,"Stock",2,"Outward",171.284,,,43.749,,,0.006774,,,3.96103,,,14.74049,,
1991,398,"Kazakhstan",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,398,"Kazakhstan",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,398,"Kazakhstan",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,398,"Kazakhstan",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,404,"Kenya",08,"Flow",1,"Inward",18.8,,,0.795,,,0.012211,,,0.14376,,,0.87858,,
1991,404,"Kenya",08,"Flow",2,"Outward",0.2,,,0.008,,,0.000101,,,0.00153,,,0.00935,,
1991,404,"Kenya",09,"Stock",1,"Inward",686.73,,,29.041,,,0.02779,,,5.25116,,,32.09281,,
1991,404,"Kenya",09,"Stock",2,"Outward",98.877,,,4.181,,,0.003911,,,0.75607,,,4.6208,,
1991,296,"Kiribati",08,"Flow",1,"Inward",0.509,,,6.661,,,0.00033,,,1.15007,,,4.16287,,
1991,412,"Kosovo",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,412,"Kosovo",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,412,"Kosovo",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,412,"Kosovo",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,414,"Kuwait",08,"Flow",1,"Inward",0.8,,,0.592,,,0.00052,,,0.00726,,,0.01978,,
1991,414,"Kuwait",08,"Flow",2,"Outward",-186.4,,,-137.931,,,-0.093736,,,-1.69236,,,-4.60762,,
1991,414,"Kuwait",09,"Stock",1,"Inward",38.28,,,28.326,,,0.001549,,,0.34755,,,0.94624,,
1991,414,"Kuwait",09,"Stock",2,"Outward",3476,,,2572.149,,,0.137476,,,31.55917,,,85.92327,,
1991,417,"Kyrgyzstan",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,417,"Kyrgyzstan",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,417,"Kyrgyzstan",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,417,"Kyrgyzstan",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,418,"Lao People's Dem. Rep.",08,"Flow",1,"Inward",6.9,,,1.556,,,0.004482,,,0.64409,,,3.85693,,
1991,418,"Lao People's Dem. Rep.",08,"Flow",2,"Outward",0.136,,,0.031,,,6.8E-05,,,0.0127,,,0.07602,,
1991,418,"Lao People's Dem. Rep.",09,"Stock",1,"Inward",19.45,,,4.385,,,0.000787,,,1.81559,,,10.87207,,
1991,418,"Lao People's Dem. Rep.",09,"Stock",2,"Outward",1.136,,,0.256,,,4.5E-05,,,0.10604,,,0.635,,
1991,428,"Latvia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,428,"Latvia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,428,"Latvia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,428,"Latvia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,422,"Lebanon",08,"Flow",1,"Inward",1.63,,,0.444,,,0.001059,,,0.03742,,,0.10668,,
1991,422,"Lebanon",08,"Flow",2,"Outward",3.962,,,1.08,,,0.001993,,,0.09097,,,0.25935,,
1991,422,"Lebanon",09,"Stock",1,"Inward",54.76,,,14.925,,,0.002216,,,1.2572,,,3.58408,,
1991,422,"Lebanon",09,"Stock",2,"Outward",47.294,,,12.89,,,0.00187,,,1.08579,,,3.09542,,
1991,426,"Lesotho",08,"Flow",1,"Inward",7.243,,,3.931,,,0.004704,,,1.10651,,,1.55897,,
1991,426,"Lesotho",09,"Stock",1,"Inward",89.884,,,48.787,,,0.003637,,,13.73165,,,19.34668,,
1991,430,"Liberia",08,"Flow",1,"Inward",8.41,,,4.298,,,0.005462,,,1.56075,,,17.51065,,
1991,430,"Liberia",08,"Flow",2,"Outward",366.352,,,187.247,,,0.184229,,,67.98864,,,762.78961,,
1991,430,"Liberia",09,"Stock",1,"Inward",2739.99,,,1400.442,,,0.11088,,,508.49511,,,5704.99386,,
1991,430,"Liberia",09,"Stock",2,"Outward",1321.989,,,675.685,,,0.052285,,,245.33847,,,2752.54257,,
1991,434,"Libya",08,"Flow",1,"Inward",91.904,,,20.224,,,0.059694,,,0.26709,,,2.31919,,
1991,434,"Libya",08,"Flow",2,"Outward",173.834,,,38.252,,,0.087417,,,0.50519,,,4.38669,,
1991,434,"Libya",09,"Stock",1,"Inward",769.947,,,169.428,,,0.031158,,,2.23761,,,19.42957,,
1991,434,"Libya",09,"Stock",2,"Outward",1494.598,,,328.888,,,0.059112,,,4.34359,,,37.71611,,
1991,440,"Lithuania",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,440,"Lithuania",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,440,"Lithuania",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,440,"Lithuania",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,450,"Madagascar",08,"Flow",1,"Inward",13.682,,,1.101,,,0.008887,,,0.43672,,,6.16479,,
1991,450,"Madagascar",08,"Flow",2,"Outward",-0.413,,,-0.033,,,-0.000208,,,-0.01318,,,-0.18609,,
1991,450,"Madagascar",09,"Stock",1,"Inward",120.437,,,9.696,,,0.004874,,,3.84432,,,54.26695,,
1991,450,"Madagascar",09,"Stock",2,"Outward",0.901,,,0.073,,,3.6E-05,,,0.02876,,,0.40598,,
1991,454,"Malawi",08,"Flow",1,"Inward",-28.7,,,-2.915,,,-0.018641,,,-0.78457,,,-4.20557,,
1991,454,"Malawi",09,"Stock",1,"Inward",198.864,,,20.201,,,0.008048,,,5.43634,,,29.14061,,
1991,458,"Malaysia",08,"Flow",1,"Inward",4043,,,220.417,,,2.626022,,,8.22838,,,22.63266,,
1991,458,"Malaysia",08,"Flow",2,"Outward",175,,,9.541,,,0.088003,,,0.35616,,,0.97965,,
1991,458,"Malaysia",09,"Stock",1,"Inward",12440.2,,,678.219,,,0.503423,,,25.31851,,,69.64007,,
1991,458,"Malaysia",09,"Stock",2,"Outward",762.849,,,41.589,,,0.030171,,,1.55256,,,4.27042,,
1991,462,"Maldives",08,"Flow",1,"Inward",6.5,,,28.041,,,0.004222,,,2.03757,,,9.32512,,
1991,462,"Maldives",09,"Stock",1,"Inward",31.46,,,135.719,,,0.001273,,,9.86183,,,45.13357,,
1991,466,"Mali",08,"Flow",1,"Inward",1.205,,,0.129,,,0.000783,,,0.04007,,,0.20033,,
1991,466,"Mali",08,"Flow",2,"Outward",-1.034,,,-0.11,,,-0.00052,,,-0.03438,,,-0.17189,,
1991,466,"Mali",09,"Stock",1,"Inward",230.564,,,24.625,,,0.00933,,,7.66536,,,38.32403,,
1991,466,"Mali",09,"Stock",2,"Outward",21.216,,,2.266,,,0.000839,,,0.70534,,,3.52647,,
1991,470,"Malta",08,"Flow",1,"Inward",76.983,,,207.316,,,0.050002,,,2.68955,,,12.08936,,
1991,470,"Malta",09,"Stock",1,"Inward",542.317,,,1460.464,,,0.021946,,,18.94691,,,85.16511,,
1991,474,"Martinique",08,"Flow",1,"Inward",13,,,34.455,,,0.008444,,,,,"No value reported or collected",,,"No value reported or collected"
1991,478,"Mauritania",08,"Flow",1,"Inward",2.27,,,1.129,,,0.001474,,,0.0925,,,0.32709,,
1991,478,"Mauritania",09,"Stock",1,"Inward",61.436,,,30.569,,,0.002486,,,2.50361,,,8.85335,,
1991,478,"Mauritania",09,"Stock",2,"Outward",2.54,,,1.264,,,0.0001,,,0.10351,,,0.36603,,
1991,480,"Mauritius",08,"Flow",1,"Inward",18.975,,,17.202,,,0.012325,,,0.64766,,,2.39148,,
1991,480,"Mauritius",08,"Flow",2,"Outward",10.861,,,9.846,,,0.005462,,,0.37071,,,1.36886,,
1991,480,"Mauritius",09,"Stock",1,"Inward",185.13,,,167.836,,,0.007492,,,6.31892,,,23.33274,,
1991,480,"Mauritius",09,"Stock",2,"Outward",12.16,,,11.024,,,0.000481,,,0.41505,,,1.53258,,
1991,484,"Mexico",08,"Flow",1,"Inward",4761.498,,,56.395,,,3.092703,,,1.26351,,,6.3796,,
1991,484,"Mexico",08,"Flow",2,"Outward",176.91,,,2.095,,,0.088963,,,0.04694,,,0.23703,,
1991,484,"Mexico",09,"Stock",1,"Inward",30790,,,364.678,,,1.245992,,,8.17046,,,41.2534,,
1991,484,"Mexico",09,"Stock",2,"Outward",2849.283,,,33.747,,,0.112689,,,0.75609,,,3.81756,,
1991,496,"Mongolia",08,"Flow",1,"Inward",11.12,,,5.048,,,0.007223,,,0.67348,,,2.62414,,
1991,496,"Mongolia",09,"Stock",1,"Inward",11.26,,,5.112,,,0.000456,,,0.68195,,,2.65717,,
1991,499,"Montenegro",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,499,"Montenegro",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,499,"Montenegro",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,499,"Montenegro",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,500,"Montserrat",08,"Flow",1,"Inward",8.03,,,769.343,,,0.005215,,,12.47865,,,34.28576,,
1991,504,"Morocco",08,"Flow",1,"Inward",317,,,12.783,,,0.205899,,,0.96993,,,3.9926,,
1991,504,"Morocco",08,"Flow",2,"Outward",23,,,0.927,,,0.011566,,,0.07037,,,0.28968,,
1991,504,"Morocco",09,"Stock",1,"Inward",3328.053,,,134.201,,,0.134678,,,10.18295,,,41.91669,,
1991,504,"Morocco",09,"Stock",2,"Outward",177.773,,,7.169,,,0.007031,,,0.54394,,,2.23905,,
1991,508,"Mozambique",08,"Flow",1,"Inward",22.5,,,1.685,,,0.014614,,,0.58368,,,1.84702,,
1991,508,"Mozambique",09,"Stock",1,"Inward",47.3,,,3.543,,,0.001914,,,1.22702,,,3.88285,,
1991,508,"Mozambique",09,"Stock",2,"Outward",2.443,,,0.183,,,9.7E-05,,,0.06338,,,0.20055,,
1991,104,"Myanmar",08,"Flow",1,"Inward",235.1,,,5.82,,,0.152703,,,4.11642,,,27.89001,,
1991,104,"Myanmar",09,"Stock",1,"Inward",520.29,,,12.88,,,0.021055,,,9.10988,,,61.72222,,
1991,516,"Namibia",08,"Flow",1,"Inward",120.486,,,85.108,,,0.078258,,,4.02039,,,29.11956,,
1991,516,"Namibia",08,"Flow",2,"Outward",3.766,,,2.66,,,0.001894,,,0.12567,,,0.91026,,
1991,516,"Namibia",09,"Stock",1,"Inward",2114.815,,,1493.847,,,0.085581,,,70.56746,,,511.11781,,
1991,516,"Namibia",09,"Stock",2,"Outward",98.067,,,69.272,,,0.003879,,,3.27231,,,23.70121,,
1991,524,"Nepal",08,"Flow",1,"Inward",2.22,,,0.111,,,0.001442,,,0.064,,,0.33428,,
1991,524,"Nepal",09,"Stock",1,"Inward",13.8,,,0.689,,,0.000558,,,0.39786,,,2.07795,,
1991,528,"Netherlands (Kingdom of the)",08,"Flow",1,"Inward",6074.612,,,400.83,,,3.945602,,,1.85488,,,8.0564,,
1991,528,"Netherlands (Kingdom of the)",08,"Flow",2,"Outward",13484.544,,,889.77,,,6.781032,,,4.1175,,,17.88376,,
1991,528,"Netherlands (Kingdom of the)",09,"Stock",1,"Inward",75404.391,,,4975.516,,,3.051422,,,23.0247,,,100.00444,,
1991,528,"Netherlands (Kingdom of the)",09,"Stock",2,"Outward",119921.529,,,7912.954,,,4.742909,,,36.61799,,,159.04492,,
1991,530,"Netherlands Antilles",08,"Flow",1,"Inward",33.408,,,168.267,,,0.021699,,,1.60879,,,5.63226,,
1991,530,"Netherlands Antilles",08,"Flow",2,"Outward",1.117,,,5.626,,,0.000562,,,0.05379,,,0.18832,,
1991,530,"Netherlands Antilles",09,"Stock",1,"Inward",441.036,,,2221.374,,,0.017848,,,21.23846,,,74.3543,,
1991,530,"Netherlands Antilles",09,"Stock",2,"Outward",22.093,,,111.276,,,0.000874,,,1.06391,,,3.72466,,
1991,554,"New Zealand",08,"Flow",1,"Inward",1691.366,,,485.896,,,1.098582,,,3.85861,,,21.85455,,
1991,554,"New Zealand",08,"Flow",2,"Outward",1468.696,,,421.927,,,0.73857,,,3.35063,,,18.97739,,
1991,554,"New Zealand",09,"Stock",1,"Inward",10760.6,,,3091.305,,,0.435454,,,24.5488,,,139.04034,,
1991,554,"New Zealand",09,"Stock",2,"Outward",5890.608,,,1692.254,,,0.232974,,,13.4386,,,76.11399,,
1991,558,"Nicaragua",08,"Flow",1,"Inward",42,,,9.86,,,0.02728,,,1.14947,,,8.11667,,
1991,558,"Nicaragua",09,"Stock",1,"Inward",186.754,,,43.843,,,0.007557,,,5.11115,,,36.09106,,
1991,562,"Niger",08,"Flow",1,"Inward",15.157,,,1.773,,,0.009845,,,0.44478,,,5.13055,,
1991,562,"Niger",08,"Flow",2,"Outward",2.612,,,0.306,,,0.001314,,,0.07666,,,0.88428,,
1991,562,"Niger",09,"Stock",1,"Inward",301.561,,,35.283,,,0.012203,,,8.84899,,,102.07368,,
1991,562,"Niger",09,"Stock",2,"Outward",56.891,,,6.656,,,0.00225,,,1.6694,,,19.25668,,
1991,566,"Nigeria",08,"Flow",1,"Inward",1123.9,,,11.271,,,0.729999,,,1.88748,,,3.89974,,
1991,566,"Nigeria",08,"Flow",2,"Outward",411.5,,,4.127,,,0.206933,,,0.69108,,,1.42784,,
1991,566,"Nigeria",09,"Stock",1,"Inward",9662.499,,,96.896,,,0.391017,,,16.22725,,,33.52724,,
1991,566,"Nigeria",09,"Stock",2,"Outward",1630.386,,,16.35,,,0.064482,,,2.73808,,,5.65716,,
1991,807,"North Macedonia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,807,"North Macedonia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,807,"North Macedonia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,807,"North Macedonia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1991,578,"Norway",08,"Flow",1,"Inward",302.332,,,70.943,,,0.196372,,,0.24807,,,1.14019,,
1991,578,"Norway",08,"Flow",2,"Outward",1448.725,,,339.947,,,0.728527,,,1.18873,,,5.46361,,
1991,578,"Norway",09,"Stock",1,"Inward",15871.421,,,3724.267,,,0.642276,,,13.02306,,,59.85626,,
1991,578,"Norway",09,"Stock",2,"Outward",12154.696,,,2852.128,,,0.48072,,,9.97336,,,45.83929,,
1991,512,"Oman",08,"Flow",1,"Inward",135.241,,,73.045,,,0.087842,,,1.20579,,,6.1836,,
1991,512,"Oman",09,"Stock",1,"Inward",1858.215,,,1003.641,,,0.075197,,,16.56752,,,84.96281,,
1991,586,"Pakistan",08,"Flow",1,"Inward",271.919,,,2.265,,,0.176617,,,0.4858,,,2.92525,,
1991,586,"Pakistan",08,"Flow",2,"Outward",-4,,,-0.033,,,-0.002011,,,-0.00715,,,-0.04303,,
1991,586,"Pakistan",09,"Stock",1,"Inward",2059.886,,,17.157,,,0.083358,,,3.68012,,,22.15985,,
1991,586,"Pakistan",09,"Stock",2,"Outward",233.58,,,1.946,,,0.009238,,,0.41731,,,2.5128,,
1991,585,"Palau",08,"Flow",1,"Inward",1,,,64.045,,,0.00065,,,1.15167,,,8.57054,,
1991,585,"Palau",08,"Flow",2,"Outward",1,,,64.045,,,0.000503,,,1.15167,,,8.57054,,
1991,585,"Palau",09,"Stock",1,"Inward",3,,,192.135,,,0.000121,,,3.45502,,,25.71162,,
1991,591,"Panama",08,"Flow",1,"Inward",108.525,,,43.267,,,0.07049,,,1.59846,,,13.62001,,
1991,591,"Panama",09,"Stock",1,"Inward",2383.438,,,950.234,,,0.096452,,,35.10546,,,299.1241,,
1991,598,"Papua New Guinea",08,"Flow",1,"Inward",116.719,,,29.021,,,0.075812,,,1.99829,,,7.83435,,
1991,598,"Papua New Guinea",08,"Flow",2,"Outward",22.066,,,5.486,,,0.011096,,,0.37777,,,1.48107,,
1991,598,"Papua New Guinea",09,"Stock",1,"Inward",1611.444,,,400.674,,,0.065211,,,27.5888,,,108.16244,,
1991,598,"Papua New Guinea",09,"Stock",2,"Outward",30.444,,,7.57,,,0.001204,,,0.52122,,,2.04346,,
1991,600,"Paraguay",08,"Flow",1,"Inward",80.996,,,19.544,,,0.052609,,,1.13309,,,3.69859,,
1991,600,"Paraguay",09,"Stock",1,"Inward",498.704,,,120.333,,,0.020181,,,6.97666,,,22.77286,,
1991,604,"Peru",08,"Flow",1,"Inward",-7,,,-0.311,,,-0.004547,,,-0.02038,,,-0.12363,,
1991,604,"Peru",08,"Flow",2,"Outward",10,,,0.445,,,0.005029,,,0.02911,,,0.17661,,
1991,604,"Peru",09,"Stock",1,"Inward",1370,,,60.933,,,0.05544,,,3.98783,,,24.19552,,
1991,604,"Peru",09,"Stock",2,"Outward",122,,,5.426,,,0.004825,,,0.35512,,,2.15464,,
1991,608,"Philippines",08,"Flow",1,"Inward",556,,,8.636,,,0.361135,,,1.07369,,,5.49807,,
1991,608,"Philippines",08,"Flow",2,"Outward",27,,,0.419,,,0.013578,,,0.05214,,,0.26699,,
1991,608,"Philippines",09,"Stock",1,"Inward",3683.235,,,57.209,,,0.149051,,,7.11267,,,36.42213,,
1991,608,"Philippines",09,"Stock",2,"Outward",432,,,6.71,,,0.017086,,,0.83423,,,4.27189,,
1991,616,"Poland",08,"Flow",1,"Inward",359,,,9.409,,,0.233179,,,0.41914,,,2.29905,,
1991,616,"Poland",08,"Flow",2,"Outward",-7,,,-0.183,,,-0.00352,,,-0.00817,,,-0.04483,,
1991,616,"Poland",09,"Stock",1,"Inward",425,,,11.139,,,0.017199,,,0.4962,,,2.72172,,
1991,616,"Poland",09,"Stock",2,"Outward",88,,,2.307,,,0.00348,,,0.10274,,,0.56356,,
1991,620,"Portugal",08,"Flow",1,"Inward",2186.583,,,219.334,,,1.420236,,,2.45031,,,9.60406,,
1991,620,"Portugal",08,"Flow",2,"Outward",413.83,,,41.511,,,0.208105,,,0.46374,,,1.81765,,
1991,620,"Portugal",09,"Stock",1,"Inward",11685.371,,,1172.15,,,0.472877,,,13.09477,,,51.32529,,
1991,620,"Portugal",09,"Stock",2,"Outward",1223.284,,,122.707,,,0.048381,,,1.37083,,,5.37299,,
1991,634,"Qatar",08,"Flow",1,"Inward",42.54,,,93.525,,,0.027631,,,0.618,,,3.54744,,
1991,634,"Qatar",08,"Flow",2,"Outward",2.367,,,5.204,,,0.00119,,,0.03439,,,0.19738,,
1991,634,"Qatar",09,"Stock",1,"Inward",105.31,,,231.525,,,0.004262,,,1.52989,,,8.78186,,
1991,410,"Republic of Korea",08,"Flow",1,"Inward",1455.2,,,32.746,,,0.945186,,,0.44011,,,1.12953,,
1991,410,"Republic of Korea",08,"Flow",2,"Outward",1591.2,,,35.806,,,0.800174,,,0.48124,,,1.2351,,
1991,410,"Republic of Korea",09,"Stock",1,"Inward",6318.117,,,142.175,,,0.255678,,,1.91083,,,4.90416,,
1991,410,"Republic of Korea",09,"Stock",2,"Outward",3327.627,,,74.881,,,0.131608,,,1.0064,,,2.58292,,
1991,498,"Republic of Moldova",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
