Date,Toyota,Honda,Nikkei,SMB,HML,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
20210810,0.387,-0.881,0.245,0.54,-0.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20210811,0.981,1.333,0.654,-0.53,0.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20210812,-0.129,-1.343,-0.198,-0.09,0.72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20210813,0.05,-0.722,-0.135,-0.09,-0.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210816,-1.525,-1.567,-1.623,-0.19,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210817,-0.612,-0.711,-0.359,-0.56,0.78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20210818,-0.287,-0.372,0.589,0.48,-1.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20210819,-4.422,-2.73,-1.105,0.16,-0.92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20210820,-4.088,-4.845,-0.982,0.27,-1.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210823,3.444,2.391,1.781,-0.03,-0.95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210824,0.542,-0.515,0.865,0.48,-0.62,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20210825,2.285,0.031,-0.026,0.07,-0.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20210826,0.244,-0.732,0.063,0.52,-0.11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20210827,-0.494,-0.338,-0.365,0.34,-0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210830,0.782,2.002,0.536,0.49,0.18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20210831,0.609,0.906,1.08,0,-1.18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20210901,0.624,0.449,1.287,-0.52,0.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20210902,-0.019,-0.506,0.325,-0.29,-0.37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20210903,1.097,1.227,2.048,-0.71,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210906,2.111,0.03,1.826,-0.26,-0.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210907,0.433,1.448,0.864,-0.49,-0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20210908,-0.281,1.254,0.886,-0.06,0.02,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20210909,-0.79,-1.929,-0.573,0.44,-0.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20210910,0.615,0.704,1.245,0.45,-0.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210913,-1.647,-1.282,0.216,0.39,0.36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210914,1.541,1.712,0.732,-0.19,0.59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20210915,-0.703,-1.829,-0.516,-0.09,-0.51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20210916,0.648,0.946,-0.617,-0.47,1.38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20210917,0.804,0.996,0.583,0.5,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210921,-0.908,-3.191,-2.165,-0.08,0.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20210922,-1.097,-1.587,-0.671,-0.18,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20210924,2.851,3.927,2.056,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210927,2.277,1.318,-0.029,-0.47,0.89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20210928,0.533,2.775,-0.186,-0.37,1.78,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20210929,0.974,1.343,-2.119,0.41,0.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20210930,-3.522,-2.594,-0.31,0.25,-0.89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20211001,-1.649,-1.823,-2.314,0.39,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211004,-1.78,0.619,-1.134,-0.28,1.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211005,-1.552,-0.029,-2.189,-0.38,1.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20211006,-3.26,-2.491,-1.054,0.1,1.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20211007,1.576,0.15,0.542,0.07,-1.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20211008,2.89,1.14,1.339,0.19,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211011,3.327,1.869,1.602,-0.49,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211012,0.78,0.204,-0.939,-0.49,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20211013,-1.323,-0.523,-0.32,-0.33,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20211014,0.481,0.234,1.459,-0.25,-1.71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20211015,0.402,1.37,1.813,0.3,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211018,2.334,1.381,-0.149,0.26,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211019,-0.491,-0.681,0.655,0.21,-1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20211020,0.074,-0.342,0.137,-0.43,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20211021,-2.363,-2.093,-1.87,0.08,1.01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20211025,-1.866,-0.644,-0.71,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211026,1.721,0.471,1.768,-0.07,-0.59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20211027,1.213,-1.085,-0.027,-0.25,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20211028,-0.2,-0.207,-0.956,0.86,-0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20211029,0.326,-0.535,0.252,-0.16,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20211101,2.168,3.882,2.611,-0.43,-0.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211102,-0.097,-0.748,-0.426,0.19,-0.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20211104,0.732,1.882,0.926,-0.33,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20211105,-1.358,-3.098,-0.614,0.1,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211108,-0.343,-3.344,-0.353,-0.17,0.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211110,0.526,-1.062,-0.61,0.43,-0.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20211111,1.221,-0.675,0.588,-0.51,-0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20211112,2.389,1.266,1.134,-0.01,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211115,1.131,1.25,0.563,0.11,-1.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211116,1.88,-0.21,0.105,0.24,-0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20211117,-0.63,-1.57,-0.402,-0.25,-0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20211118,-0.165,-1.043,-0.302,-0.19,-0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20211119,0.378,3.006,0.497,-0.54,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211122,-1.291,-0.963,0.095,0.14,-0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211124,0.927,-0.485,-1.583,-0.23,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20211125,-0.588,0.793,0.671,-0.56,0.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20211126,-1.775,-1.665,-2.535,0.52,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211129,-3.013,-3.789,-1.627,-0.61,-0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20211130,-0.547,-0.735,-1.634,0.5,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20211201,2.224,2.386,0.409,-0.21,1.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20211203,1.637,0.533,0.995,0.55,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,-0.625,-0.343,-0.365,-0.19,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211207,1.887,2.195,1.891,0.6,-0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20211208,-1.757,-0.644,1.423,0.22,-1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20211209,-0.556,-1.112,-0.468,0.27,-0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20211210,-0.219,-0.5,-1.002,-0.4,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211213,-2.436,-0.628,0.713,-0.39,-0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211214,2.147,0.6,-0.726,-0.69,1.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20211215,3.595,0.44,0.095,-0.29,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20211216,0.991,0.156,2.131,-0.61,-0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20211220,-2.45,-3.653,-2.129,-0.08,-0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211221,0.951,0.811,2.075,-0.35,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20211222,-0.676,0.096,0.156,0.78,-0.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20211223,1.945,2.666,0.827,-0.34,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20211227,0.549,0.22,-0.369,-0.26,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211228,1.186,1.535,1.369,-0.02,-0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20211229,-1.055,0.154,-0.558,1.26,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20211230,-0.237,-0.462,-0.398,0.04,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20220104,6.128,3.065,1.772,-1.49,0.88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20220105,2.573,2.613,0.104,-1.74,3.36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20220106,-0.327,-0.233,-2.878,-0.57,2.47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20220107,1.006,0.646,-0.033,-0.31,1.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220111,0.628,1.516,-0.899,-0.12,1.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20220112,1.615,1.092,1.925,0.31,-1.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20220113,2.225,-0.142,-0.961,-0.79,2.38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20220114,-0.913,-1.195,-1.281,0.14,1.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220117,1.381,2.131,0.744,-1.18,0.72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220118,0.021,-1.015,-0.269,0.05,-1.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20220119,-4.972,-2.478,-2.796,-0.23,1.56,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20220120,1.715,-0.117,1.113,0.07,-1.69,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20220121,-2.476,0.497,-0.903,0.43,0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220124,-0.263,-1.512,0.24,0.39,0.97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220125,-1.843,0.413,-1.657,-0.65,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20220126,-0.67,-1.736,-0.442,0.45,-0.78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20220127,-2.633,-0.928,-3.114,-0.82,2.96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20220128,3.421,1.42,2.09,-0.41,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220131,0.38,-0.059,1.065,0.99,-2.13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20220201,-0.825,-1.58,0.283,0.25,-1.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20220202,2.089,2.211,1.681,0.56,-1.27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20220203,0.879,2.253,-1.062,-0.55,2.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20220204,-0.698,-0.116,0.729,0.09,-0.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220207,-0.088,-1.247,-0.697,-0.59,1.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220208,0.901,0.176,0.131,-0.47,1.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20220209,0.937,0.352,1.082,0.35,-1.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20220210,-2.74,5.612,0.421,0.26,-0.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20220214,-3.194,-1.051,-2.226,-0.23,2.56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220215,-1.307,0.727,-0.792,0.44,-0.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20220216,1.811,3.082,2.216,-0.39,0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20220217,-1.459,-0.834,-0.829,-0.22,1.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20220218,1.088,0.163,-0.407,0.03,-0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220221,-0.503,-0.678,-0.779,-0.13,0.52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220222,-2.279,-2.131,-1.714,0.25,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20220224,-1.53,-1.2,-1.81,0.45,0.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20220225,0.622,-0.254,1.947,0.89,-3.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220228,1.64,-0.198,0.19,1.02,0.22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20220301,-0.257,-0.313,1.198,0.62,-2.62,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20220302,-4.431,-4.496,-1.683,0.23,-0.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20220303,0.416,0.268,0.698,-0.92,1.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20220304,-3.566,-4.457,-2.227,0.01,1.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220307,-6.536,-3.204,-2.94,-0.01,1.57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220308,-1.842,-2.185,-1.707,0.29,-1.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20220309,1.905,0.821,-0.296,-0.22,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20220310,5.418,4.432,3.936,-0.21,-0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20220311,-4.368,-2.808,-2.054,0.09,2.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220314,2.875,1.059,0.577,-0.24,1.16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220315,2.142,0.699,0.153,0.36,-0.07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20220316,1.842,3.06,1.639,-0.88,-1.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20220317,2.261,2.876,3.458,-0.39,-1.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20220318,-0.786,-0.565,0.655,0.47,-1.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220322,1.733,1.586,1.479,-1.59,1.77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20220323,3.99,2.887,2.998,-0.69,-1.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20220324,2.948,-1.546,0.25,0.36,-1.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20220325,-0.5,0.495,0.14,0,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220328,0.595,0.781,-0.732,-0.32,1.44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220329,2.679,2.268,1.104,0.13,-1.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20220331,0.181,-0.57,-0.734,0.34,-0.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20220401,-0.788,-0.66,-0.559,-0.02,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220404,0.272,-0.26,0.255,0.67,-1.43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220405,0.294,-0.55,0.186,1,-1.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20220406,-1.24,-2.153,-1.575,0,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20220407,-0.981,-4.313,-1.688,-0.6,1.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20220408,-3.367,-0.156,0.362,0.12,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220411,0.287,0.685,-0.609,-0.87,2.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220412,-1.523,-0.154,-1.814,0.06,0.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20220413,2.416,0.991,1.931,0.38,-1.62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20220414,0.565,0.306,1.224,-0.55,0.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20220415,1.338,0.673,-0.29,-0.37,0.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220418,-0.232,-1.124,-1.083,-0.04,0.81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220419,1.021,1.782,0.692,-0.36,0.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20220420,3.744,3.59,0.863,-0.92,1.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20220421,-0.376,0.029,1.232,-0.21,-0.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20220422,-1.778,-1.602,-1.625,-0.16,0.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220425,-0.905,-0.089,-1.898,0.23,0.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20220426,-0.456,0.681,0.411,0.64,-1.22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20220427,-0.665,-3.177,-1.174,0.27,-0.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20220428,3.232,3.889,1.748,-0.38,2.06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20220502,-0.336,0.381,-0.109,-0.01,0.98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220506,2.155,1.107,0.69,-0.73,2.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220509,-1.362,-2.19,-2.534,0.11,1.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220510,-2.962,-1.326,-0.578,0.29,-0.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20220511,-4.429,-3.045,0.178,0.54,-1.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20220512,-1.538,0.061,-1.774,-0.92,2.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20220513,0.244,2.186,2.637,0.45,-1.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220516,-0.268,-4.368,0.452,-0.2,-1.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220517,-0.805,0.032,0.425,0.16,-0.09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20220518,0.542,1.354,0.943,-0.26,-0.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20220519,-1.908,-0.652,-1.889,0.53,0.88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20220520,2.145,0.626,1.273,0.19,-0.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220523,0.659,-0.404,0.982,0.28,-0.95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220524,-0.558,-0.905,-0.938,-0.78,1.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20220525,-0.316,-2.204,-0.263,-0.75,0.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20220526,1.884,0.708,-0.273,0.49,0.11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20220527,0.095,0.512,0.665,-0.05,0.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220530,2.04,1.272,2.195,0.5,-2.38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20220531,-0.189,0.094,-0.327,0.13,0.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20220601,3.533,4.299,0.653,-0.29,1.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20220602,-0.205,0.241,-0.16,-0.1,1.27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20220603,-1.276,-0.99,1.268,0.23,-1.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220607,1.271,2.516,0.101,-0.35,1.46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20220608,1.804,0.355,1.039,-0.09,-0.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20220609,0.404,0.618,0.043,0.24,-0.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20220610,-1.586,-0.497,-1.495,-0.07,0.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220613,-3.268,-3.119,-3.008,0.37,2.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220614,-1.712,-0.152,-1.325,0.57,0.52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20220615,-0.716,0.548,-1.14,-0.26,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20220616,2.884,1.392,0.399,-0.42,0.98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20220617,-3.598,-2.686,-1.771,0.25,0.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220620,1.285,0.614,-0.739,-0.25,-0.65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220621,2.344,1.402,1.843,0.23,-0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20220622,0.819,2.134,-0.369,-0.52,0.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20220623,-1.368,-0.883,0.083,0.4,-0.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20220624,-0.706,-1.425,1.225,0.97,-3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220627,0.473,-0.482,1.432,-0.36,-0.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20220628,2.168,2.361,0.663,-0.1,0.79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20220629,-1.822,-0.946,-0.905,0.67,-0.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20220630,-1.316,-1.702,-1.535,0.29,0.36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20220701,-1.572,-3.036,-1.733,-0.02,0.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220704,2.226,1.002,0.841,-0.42,-0.14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220705,0.165,-0.682,1.031,-0.02,-0.93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20220706,-2.764,-1.312,-1.195,1.02,-2.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20220707,2.285,1.456,1.467,-0.9,0.06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20220708,0.285,1.341,0.101,0.14,-0.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220711,1.942,1.939,1.113,-0.22,0.81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220712,-1.65,-1.781,-1.774,-0.08,0.46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20220713,0.851,2.489,0.54,0.14,0.11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20220714,0.024,0.21,0.622,0.27,-0.71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20220715,1.312,0.928,0.545,-0.14,-0.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220719,0.646,1.778,0.647,-0.1,0.82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20220720,0.781,2.972,2.665,-0.5,-1.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20220721,-0.022,-0.34,0.443,0.85,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20220722,0.41,-1.561,0.402,0.02,-0.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220725,-1.657,0.086,-0.772,0.01,1.12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220727,0.138,-1.094,0.219,-0.21,-0.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20220728,-2.029,-0.029,0.36,0.45,-0.57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20220729,0.565,-1.426,-0.05,0.11,-1.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20220801,3.51,2.598,0.69,0.06,-0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220802,-2.6,-0.777,-1.424,0.44,0.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20220803,0.07,-0.58,0.533,-0.22,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20220804,-2.992,-0.699,0.686,0.68,-1.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20220805,1.506,-0.999,0.872,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220808,-0.329,0.771,0.26,-0.41,1.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220809,-1.891,-0.265,-0.882,0.54,-0.69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20220810,0.578,1.122,-0.645,-0.62,1.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20220812,2.251,3.824,2.616,-0.04,-0.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220815,-0.117,2.024,1.138,-0.46,-0.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220816,-0.539,-0.855,-0.01,0.58,-1.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20220817,2.923,2.808,1.226,-0.42,0.13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20220818,-1.809,-0.865,-0.96,0.44,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20220819,0.303,1.254,-0.041,-0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20220823,-1.977,-1.934,-1.187,0.62,0.09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
